name,file_path,label,verb_in_name,template,is_inherited,constructors,total_methods,nonpublic_methods,static_methods,biggest_method_size,total_fields,nonpublic_fields,fields_class_refs,getters,setters,CG_edges,CG_no_entrance_vertexes,CG_no_out_vertexes,CG_comp_num,CG_strong_comp_num
ValuesClass,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CommandLine.h,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
DenseMapPair,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/DenseMap.h,-1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0
SmallPtrSet,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/SmallPtrSet.h,-1.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
cast_retty,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Casting.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OptionCategory,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CommandLine.h,-1.0,0.0,0.0,0.0,1.0,3.0,0.3333333333333333,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0
MemoryBufferRef,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/MemoryBuffer.h,-1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0
cast_retty_impl,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Casting.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cast_retty_wrap,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Casting.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isa_impl_cl,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Casting.h,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
opt_storage,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CommandLine.h,-1.0,0.0,0.0,0.0,1.0,6.0,0.16666666666666666,0.0,21.0,2.0,1.0,0.0,3.0,2.0,3.0,3.0,5.0,5.0,6.0
simplify_type,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Casting.h,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
DenseMap,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/DenseMap.h,-1.0,1.0,0.0,1.0,3.0,15.0,0.4666666666666667,0.0,35.0,4.0,1.0,0.0,4.0,2.0,7.0,9.0,11.0,11.0,15.0
basic_parser,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CommandLine.h,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
applicator,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CommandLine.h,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
SubCommand,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CommandLine.h,-1.0,1.0,0.0,0.0,2.0,5.0,0.4,0.0,5.0,6.0,0.3333333333333333,5.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0
CommandLineParser,/home/peterterry/LLVM_Clang/llvm/lib/Support/CommandLine.cpp,-1.0,1.0,0.0,0.0,1.0,21.0,0.09523809523809523,0.0,528.0,6.0,0.16666666666666666,4.0,4.0,4.0,3.0,19.0,18.0,18.0,21.0
isa_impl_wrap,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Casting.h,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
RoundUpToPowerOfTwo,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/SmallPtrSet.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SmallPtrSetImpl,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/SmallPtrSet.h,-1.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0
list_storage,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CommandLine.h,-1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0
SmallDenseMap,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/DenseMap.h,-1.0,1.0,0.0,1.0,3.0,21.0,0.6190476190476191,0.0,362.0,6.0,0.6666666666666666,0.0,9.0,2.0,11.0,14.0,16.0,16.0,21.0
HelpPrinter,/home/peterterry/LLVM_Clang/llvm/lib/Support/CommandLine.cpp,-1.0,1.0,0.0,0.0,1.0,3.0,0.6666666666666666,0.0,154.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
OptionDiffPrinter,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CommandLine.h,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
RoundUpToPowerOfTwoH,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/SmallPtrSet.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HelpPrinterWrapper,/home/peterterry/LLVM_Clang/llvm/lib/Support/CommandLine.cpp,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
SmallPtrSetIteratorImpl,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/SmallPtrSet.h,-1.0,1.0,0.0,0.0,1.0,3.0,0.3333333333333333,0.0,35.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
isa_impl,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Casting.h,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
object_deleter,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/ManagedStatic.h,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
OptionValue,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CommandLine.h,-1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
DenseMapInfo,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/DenseMapInfo.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_simple_type,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Casting.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CategorizedHelpPrinter,/home/peterterry/LLVM_Clang/llvm/lib/Support/CommandLine.cpp,-1.0,1.0,0.0,1.0,1.0,2.0,0.5,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
LocationClass,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CommandLine.h,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
DenseMapBase,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/DenseMap.h,-1.0,1.0,0.0,1.0,1.0,58.0,0.5,4.0,143.0,0.0,0.0,0.0,15.0,2.0,54.0,37.0,42.0,42.0,58.0
VersionPrinter,/home/peterterry/LLVM_Clang/llvm/lib/Support/CommandLine.cpp,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
OptionValueBase,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CommandLine.h,-1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,5.0,5.0,5.0
initializer,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CommandLine.h,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
SmallPtrSetIterator,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/SmallPtrSet.h,-1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
CrashRecoveryContextReleaseRefCleanup,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CrashRecoveryContext.h,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CrashRecoveryContextDestructorCleanup,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CrashRecoveryContext.h,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
SmartScopedLock,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Mutex.h,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CrashRecoveryContextDeleteCleanup,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CrashRecoveryContext.h,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ThreadLocal,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/ThreadLocal.h,-1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0
CrashRecoveryContextCleanup,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CrashRecoveryContext.h,-1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,0.75,3.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0
CrashRecoveryContext,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CrashRecoveryContext.h,-1.0,1.0,0.0,0.0,1.0,11.0,0.0,4.0,60.0,2.0,1.0,1.0,2.0,0.0,0.0,11.0,11.0,11.0,11.0
CrashRecoveryContextCleanupBase,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CrashRecoveryContext.h,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CrashRecoveryContextCleanupRegistrar,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/CrashRecoveryContext.h,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
DataExtractor,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/DataExtractor.h,-1.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,91.0,3.0,1.0,1.0,20.0,1.0,13.0,14.0,14.0,14.0,21.0
DataFileStreamer,/home/peterterry/LLVM_Clang/llvm/lib/Support/DataStream.cpp,-1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,44.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0
DeltaActiveSetHelper,/home/peterterry/LLVM_Clang/llvm/lib/Support/DAGDeltaAlgorithm.cpp,-1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
ErrorErrorCategory,/home/peterterry/LLVM_Clang/llvm/lib/Support/Error.cpp,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
Expected,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Error.h,-1.0,0.0,0.0,0.0,2.0,21.0,0.5714285714285714,2.0,43.0,4.0,0.5,0.0,5.0,0.0,10.0,11.0,19.0,19.0,21.0
ErrorList,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Error.h,-1.0,1.0,0.0,0.0,1.0,3.0,0.3333333333333333,1.0,61.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
ErrorHandlerTraits,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Error.h,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ErrorAsOutParameter,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Error.h,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StringError,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Error.h,-1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
ErrorInfo,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Error.h,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
ErrorInfoBase,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Error.h,-1.0,1.0,0.0,0.0,0.0,7.0,0.14285714285714285,1.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,6.0,6.0,7.0
ECError,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Error.h,-1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0
ExitOnError,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Error.h,-1.0,1.0,0.0,0.0,1.0,6.0,0.16666666666666666,0.0,14.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,5.0,5.0,6.0
FileRemover,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/FileUtilities.h,-1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
FoldingSetIteratorImpl,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/FoldingSet.h,-1.0,1.0,0.0,0.0,1.0,3.0,0.3333333333333333,0.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
FoldingSetNodeIDRef,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/FoldingSet.h,-1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,12.0,2.0,1.0,0.0,2.0,0.0,1.0,5.0,5.0,5.0,6.0
GraphWriter,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/GraphWriter.h,-1.0,1.0,0.0,0.0,1.0,11.0,0.09090909090909091,0.0,262.0,3.0,1.0,1.0,3.0,0.0,7.0,7.0,4.0,4.0,11.0
DOTGraphTraits,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/DOTGraphTraits.h,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GraphTraits,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/GraphTraits.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inverse,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/GraphTraits.h,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IntEqClasses,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/IntEqClasses.h,-1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,33.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,8.0,8.0,8.0
ilist_node_base,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist_node_base.h,-1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0,1.0,2.0,3.0,2.0,0.0,6.0,6.0,6.0,6.0
ilist_node_traits,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist.h,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SpecificNodeAccess,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist_node.h,-1.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0
IntervalMapHalfOpenInfo,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/IntervalMap.h,-1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
Recycler,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/Recycler.h,-1.0,0.0,0.0,0.0,0.0,8.0,0.25,0.0,19.0,2.0,0.5,2.0,0.0,0.0,3.0,5.0,6.0,6.0,8.0
ilist_default_traits,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist.h,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iterator,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/IntervalMap.h,-1.0,0.0,0.0,1.0,2.0,20.0,0.4,0.0,333.0,0.0,0.0,0.0,0.0,7.0,24.0,9.0,9.0,9.0,20.0
Path,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/IntervalMap.h,-1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,59.0,4.0,0.25,1.0,2.0,2.0,11.0,19.0,19.0,19.0,25.0
NodeSizer,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/IntervalMap.h,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HasObsoleteCustomization,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist.h,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_options,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist_node_options.h,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilist_noalloc_traits,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist.h,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ilist_node_with_parent,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist_node.h,-1.0,0.0,0.0,1.0,1.0,5.0,0.2,0.0,21.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,4.0,4.0,5.0
NodeBase,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/IntervalMap.h,-1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,6.0,9.0
ilist_alloc_traits,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist.h,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
LeafNode,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/IntervalMap.h,-1.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,10.0
ilist_traits,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist.h,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_valid_option,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist_node_options.h,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
explicitness,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist_node_options.h,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilist_iterator,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist_iterator.h,-1.0,0.0,0.0,1.0,4.0,12.0,0.0,0.0,22.0,1.0,1.0,0.0,4.0,0.0,1.0,11.0,11.0,11.0,12.0
const_iterator,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/IntervalMap.h,-1.0,0.0,0.0,0.0,2.0,25.0,0.32,0.0,37.0,2.0,1.0,1.0,0.0,2.0,19.0,13.0,14.0,14.0,25.0
IntervalMapInfo,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/IntervalMap.h,-1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
ilist_node_impl,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist_node.h,-1.0,0.0,0.0,1.0,1.0,9.0,0.6666666666666666,0.0,7.0,0.0,0.0,0.0,7.0,2.0,0.0,9.0,9.0,9.0,9.0
ilist_sentinel_tracking,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist_node_options.h,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RecyclingAllocator,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/RecyclingAllocator.h,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
BranchNode,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/IntervalMap.h,-1.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,8.0
ilist_callback_traits,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist.h,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0
NodeRef,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/IntervalMap.h,-1.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,10.0,1.0,1.0,0.0,3.0,1.0,1.0,8.0,8.0,8.0,9.0
ilist_tag,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist_node_options.h,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IntervalMapOverlaps,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/IntervalMap.h,-1.0,1.0,0.0,0.0,1.0,10.0,0.1,0.0,123.0,2.0,1.0,0.0,0.0,0.0,11.0,3.0,4.0,4.0,10.0
ilist_sentinel,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist_node.h,-1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
compute_node_options,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist_node_options.h,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilist_base,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist_base.h,-1.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,64.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,8.0
ilist_node,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/ilist_node.h,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RefCountedBaseVPTR,/home/peterterry/LLVM_Clang/llvm/include/llvm/ADT/IntrusiveRefCntPtr.h,-1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
JamCRC,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/JamCRC.h,-1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0
line_iterator,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/LineIterator.h,-1.0,1.0,0.0,0.0,2.0,8.0,0.125,0.0,111.0,5.0,1.0,2.0,2.0,0.0,3.0,5.0,6.0,6.0,8.0
RemoveUniqueLockFileOnSignal,/home/peterterry/LLVM_Clang/llvm/lib/Support/LockFileManager.cpp,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
ManagedStaticBase,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/ManagedStatic.h,-1.0,1.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,51.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0
MemoryBufferMMapFile,/home/peterterry/LLVM_Clang/llvm/lib/Support/MemoryBuffer.cpp,-1.0,1.0,0.0,1.0,1.0,6.0,0.5,3.0,16.0,1.0,1.0,1.0,5.0,0.0,2.0,4.0,5.0,5.0,6.0
MemoryBufferMem,/home/peterterry/LLVM_Clang/llvm/lib/Support/MemoryBuffer.cpp,-1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0
MD5,/home/peterterry/LLVM_Clang/llvm/include/llvm/Support/MD5.h,-1.0,0.0,0.0,0.0,1.0,5.0,0.2,1.0,5298.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
